datetime_utc,datetime_local,consumed_co2_rate_lb_per_mwh_for_electricity,consumed_ch4_rate_lb_per_mwh_for_electricity,consumed_n2o_rate_lb_per_mwh_for_electricity,consumed_co2e_rate_lb_per_mwh_for_electricity,consumed_nox_rate_lb_per_mwh_for_electricity,consumed_so2_rate_lb_per_mwh_for_electricity,consumed_co2_rate_lb_per_mwh_for_electricity_adjusted,consumed_ch4_rate_lb_per_mwh_for_electricity_adjusted,consumed_n2o_rate_lb_per_mwh_for_electricity_adjusted,consumed_co2e_rate_lb_per_mwh_for_electricity_adjusted,consumed_nox_rate_lb_per_mwh_for_electricity_adjusted,consumed_so2_rate_lb_per_mwh_for_electricity_adjusted
2021-01-02 23:00:00+00:00,2021-01-02 18:00:00-05:00,388.22,0.0241,0.00333,389.8,0.23,0.072,380.32,0.024,0.00332,381.9,0.227,0.072
2021-01-03 00:00:00+00:00,2021-01-02 19:00:00-05:00,382.61,0.0234,0.00323,384.14,0.213,0.067,374.61,0.0233,0.00322,376.14,0.211,0.067
2021-01-03 01:00:00+00:00,2021-01-02 20:00:00-05:00,414.69,0.0244,0.00336,416.29,0.23,0.057,405.64,0.0243,0.00335,407.24,0.227,0.057
2021-01-03 02:00:00+00:00,2021-01-02 21:00:00-05:00,385.89,0.0205,0.00279,387.22,0.196,0.036,376.49,0.0204,0.00278,377.82,0.194,0.036
2021-01-03 03:00:00+00:00,2021-01-02 22:00:00-05:00,370.71,0.02,0.00272,372.02,0.195,0.033,360.93,0.0199,0.00271,362.22,0.192,0.033
2021-01-03 04:00:00+00:00,2021-01-02 23:00:00-05:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2021-01-03 05:00:00+00:00,2021-01-03 00:00:00-05:00,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2021-01-03 06:00:00+00:00,2021-01-03 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2021-01-03 07:00:00+00:00,2021-01-03 02:00:00-05:00,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
2021-01-03 08:00:00+00:00,2021-01-03 03:00:00-05:00,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2021-01-03 09:00:00+00:00,2021-01-03 04:00:00-05:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-01-03 10:00:00+00:00,2021-01-03 05:00:00-05:00,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2021-01-03 11:00:00+00:00,2021-01-03 06:00:00-05:00,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2021-01-03 12:00:00+00:00,2021-01-03 07:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 13:00:00+00:00,2021-01-03 08:00:00-05:00,515.13,0.0411,0.00576,517.85,0.294,0.236,501.74,0.041,0.00576,504.46,0.291,0.236
2021-01-03 14:00:00+00:00,2021-01-03 09:00:00-05:00,533.49,0.0404,0.00565,536.16,0.293,0.202,520.03,0.0403,0.00565,522.69,0.29,0.202
2021-01-03 15:00:00+00:00,2021-01-03 10:00:00-05:00,480.27,0.0345,0.00482,482.54,0.268,0.159,468.06,0.0344,0.00481,470.33,0.265,0.159
2021-01-03 16:00:00+00:00,2021-01-03 11:00:00-05:00,369.08,0.0237,0.00328,370.63,0.219,0.08,358.95,0.0236,0.00327,360.5,0.217,0.08
2021-01-03 17:00:00+00:00,2021-01-03 12:00:00-05:00,315.36,0.0185,0.00254,316.57,0.205,0.032,305.82,0.0184,0.00253,307.02,0.202,0.032
2021-01-03 18:00:00+00:00,2021-01-03 13:00:00-05:00,329.35,0.0194,0.00267,330.62,0.214,0.033,319.4,0.0193,0.00266,320.67,0.211,0.033
2021-01-03 19:00:00+00:00,2021-01-03 14:00:00-05:00,333.2,0.0198,0.00273,334.5,0.213,0.033,323.2,0.0197,0.00272,324.49,0.21,0.033
2021-01-03 20:00:00+00:00,2021-01-03 15:00:00-05:00,334.36,0.0196,0.00269,335.64,0.215,0.03,324.59,0.0195,0.00268,325.86,0.212,0.03
2021-01-03 21:00:00+00:00,2021-01-03 16:00:00-05:00,362.04,0.0211,0.0029,363.42,0.211,0.035,352.78,0.021,0.00289,354.16,0.208,0.035
2021-01-03 22:00:00+00:00,2021-01-03 17:00:00-05:00,418.02,0.0247,0.0034,419.64,0.231,0.058,409.74,0.0247,0.00339,411.35,0.229,0.058
2021-01-03 23:00:00+00:00,2021-01-03 18:00:00-05:00,496.01,0.0335,0.00466,498.22,0.31,0.142,487.0,0.0334,0.00466,489.2,0.308,0.142
2021-01-04 00:00:00+00:00,2021-01-03 19:00:00-05:00,531.35,0.0368,0.00512,533.78,0.306,0.158,521.33,0.0367,0.00511,523.75,0.304,0.158
2021-01-04 01:00:00+00:00,2021-01-03 20:00:00-05:00,601.36,0.043,0.00599,604.19,0.343,0.215,589.83,0.0429,0.00598,592.66,0.341,0.215
2021-01-04 02:00:00+00:00,2021-01-03 21:00:00-05:00,617.49,0.045,0.00628,620.46,0.363,0.212,605.04,0.0449,0.00628,608.01,0.36,0.212
2021-01-04 03:00:00+00:00,2021-01-03 22:00:00-05:00,557.0,0.0394,0.00549,559.6,0.317,0.172,545.14,0.0393,0.00548,547.73,0.315,0.172
2021-01-04 04:00:00+00:00,2021-01-03 23:00:00-05:00,472.73,0.0304,0.0042,474.72,0.259,0.102,462.17,0.0303,0.00419,464.16,0.256,0.102
2021-01-04 05:00:00+00:00,2021-01-04 00:00:00-05:00,490.86,0.0327,0.00452,493.0,0.281,0.133,479.29,0.0326,0.00451,481.43,0.278,0.133
