date,year,month,dow,btc,hashrate,btcReward,difficulty,btcDiffEra,mWhPerBTC,revPerMWhBTC,coal,coalLag,costMWh,costMWhLag,paLMP,paLMPQuantile,dummyBuy,dummySell,temp,precip,heatInput,load,co2Mass,so2Mass,noxMass,loadPanther,loadCambria,co2MassCambria,loadColver,co2MassColver,loadGilberton,co2MassGilberton,loadMtCarmel,co2MassMtCarmel,loadStNicholas,co2MassStNicholas,loadNorthampton,co2MassNorthampton
2015-06-18,2015,6,4,246.45,397705.7298,25.0,49692386355.0,73.0,0.09365494637937123,2631.4680593772027,58.75,61.15,36.67515060240964,21.25404148783977,26.519804645833336,3,1,0,19.193401352415776,7.1552301455384315,20102400000.0,1345311.9172500002,1827.1613085,2.9547015450000003,1.000625055,1470430.6939583335,1708436.2542916667,2339.630115,2900.0,0.0,1896477.2327083335,2693.3415465000003,927.0,1600.1836215,1782139.1956666666,3497.1074565000004,1907.0,2168.8071795
2015-06-19,2015,6,5,248.26,397705.7298,25.0,49692386355.0,73.0,0.09365494637937123,2650.7943210427443,58.75,61.15,36.67515060240964,21.25404148783977,26.72965,4,1,0,18.806642026501436,3.312161070913574,20308400000.0,1334012.8727916668,1846.2121935,2.994617685,1.0042537950000001,1513346.3307083335,1755187.3465000002,2433.1608885,2921.0,0.0,1904355.4655416666,2681.275986,921.0,1622.0467800000001,1778822.0450000002,3470.164062,2060.0,2345.6175359999997
2015-06-20,2015,6,6,242.47,301367.0748,25.0,49692386355.0,73.0,0.07096834447191805,3416.593719414501,58.75,61.15,36.67515060240964,21.25404148783977,23.065502729166667,2,1,0,18.747136335943082,7.193213582734077,17053900000.000002,1145764.5724583333,1550.4698835,2.58366288,0.79469406,1354071.2682291667,1700247.0385833336,2344.2567585,2896.0,0.0,1891190.5238333335,2680.0059269999997,925.0,1600.818651,1740571.1513750001,3424.4419380000004,1912.0,2117.4605085
2015-06-21,2015,6,7,246.35,365592.8448,25.0,49692386355.0,73.0,0.08609274574355351,2861.448985885623,58.75,61.15,36.67515060240964,21.25404148783977,23.475410333333336,2,1,0,20.980143857146004,13.388364162527923,18107600000.0,1207028.1988333333,1646.177901,2.740605885,0.87815508,1422539.3312083336,1695167.6516250002,2346.7968765,2901.0,0.0,1856256.7808750002,2628.3871005,909.0,1593.1075785,1793334.5791666666,3564.329865,2090.0,2310.963069
2015-06-22,2015,6,1,243.55,365592.8448,25.0,49692386355.0,73.0,0.08609274574355351,2828.9259204889127,58.75,61.15,36.67515060240964,21.25404148783977,39.648449041666666,7,1,0,21.414202774789317,0.5783475770138823,20312200000.0,1346244.8658750001,1846.5750675,3.0018751650000004,0.940750845,1586738.2892083335,1816554.6338333336,2486.3219295,2952.0,0.0,1887355.068375,2659.4128275000003,922.0,1575.598908,1808469.0790833335,3542.4667065000003,1995.0,2227.4113305
2015-06-23,2015,6,2,240.64,373003.5106,25.0,49692386355.0,73.0,0.08783786897444953,2739.592875027488,58.75,61.15,36.67515060240964,21.25404148783977,44.6675831875,8,1,0,22.036397069165048,5.546068221108439,19782400000.0,1292548.4894583335,1798.403544,2.958330285,1.0341909,1646343.3402500001,1850140.7843333336,2512.358139,2954.0,0.0,1902282.246375,2684.0882595,917.0,1609.34619,1772291.4046250002,3445.851504,2164.0,2429.44143
2015-06-24,2015,6,3,241.92,395235.5079,25.0,49692386355.0,73.0,0.09307323864358885,2599.2433864518166,58.75,61.15,36.67515060240964,21.25404148783977,28.689994687499997,4,1,0,19.343360409766888,0.5451057299075153,17287700000.0,1129282.4800833333,1571.8794495,2.63446524,0.982481355,1527444.2210416666,341693.47051583335,464.55492353999995,2912.0,0.0,1913995.9346666667,2706.2235735,925.0,1568.704302,1778718.3840416668,3441.9506085,1854.0,2085.5275965
2015-06-25,2015,6,4,240.2,395235.5079,25.0,49692386355.0,73.0,0.09307323864358885,2580.763316078565,58.75,61.15,36.67515060240964,21.25404148783977,26.81810295833333,4,1,0,18.700054403997115,4.66710924142919,16757000000.0,1107824.6617083333,1523.526489,2.63446524,0.873619155,1535944.419625,0.0,0.0,2898.0,0.0,1856464.1027916668,2638.9104465,918.0,1545.3896475000001,1786285.634,3403.3045275,0.0,0.0
2015-06-26,2015,6,5,248.5,316188.4063,25.0,49692386355.0,73.0,0.0744585909101613,3337.4255000316884,56.9,61.15,35.84933734939759,21.25404148783977,25.061819520833332,3,1,0,17.928483701129664,7.475762117163739,17072700000.0,1141721.7950833335,1552.374972,2.7396987,0.8128377600000001,1335779.2555216667,0.0,0.0,2925.0,0.0,1864860.6404166666,2671.9319805,909.0,1537.7692935,1793230.9182083337,3372.6416744999997,0.0,0.0
2015-06-27,2015,6,6,248.76,363122.6229,25.0,49692386355.0,73.0,0.08551103800777113,2909.0981210799127,56.9,61.15,35.84933734939759,21.25404148783977,18.790903416666666,0,1,0,16.083785889516662,28.157786358016082,26512000.0,2379.01899375,2.41855521,0.008164665,0.00181437,783054.87925,0.0,0.0,2832.0,0.0,1857708.0342916667,2664.6745005000002,916.0,1495.948065,1786181.9730416667,3329.8225425,0.0,0.0
2015-06-28,2015,6,7,251.21,363122.6229,25.0,49692386355.0,74.0,0.08551103800777113,2937.7493929750963,56.9,61.15,35.84933734939759,21.25404148783977,17.26108825,0,1,0,15.673443677497573,8.348158870477478,0.0,0.0,0.0,0.0,0.0,789210.2669558333,568924.51084,810.761213535,2742.12,0.0,1855738.4760833336,2671.3876695,913.0,1498.6696200000001,1846305.3288750001,3405.1188975,0.0,0.0
2015-06-29,2015,6,1,262.53,351177.61,25.0,49402014931.0,74.0,0.08269813022489109,3174.5578683105678,56.9,61.15,35.84933734939759,21.25404148783977,19.945907770833337,1,1,0,16.328466028835123,3.2658859427132523,0.0,0.0,0.0,0.0,0.0,1369983.2253333335,1688015.0455,2310.5094765000003,2870.0,0.0,1431362.9519816667,1985.438782635,874.0,1441.2448095,1181971.271985,1911.49685484,0.0,0.0
2015-06-30,2015,6,2,257.85,356089.185,25.0,49402014931.0,74.0,0.08385474743906746,3074.960069343303,56.9,61.15,35.84933734939759,21.25404148783977,23.0504976875,2,1,0,17.912205596851095,4.742735446849087,0.0,0.0,0.0,0.0,0.0,1154492.8251500002,1704808.1207500002,2292.093621,2909.0,0.0,1684490.5729166667,2467.180326,917.0,1539.7651005,0.0,0.0,0.0,0.0
2015-07-01,2015,7,3,262.43,356089.185,25.0,49402014931.0,74.0,0.08385474743906746,3129.578324598654,56.9,61.15,35.84933734939759,21.25404148783977,22.6971699375,2,1,0,17.88307590523283,3.041408318255494,0.0,0.0,0.0,0.0,0.0,648502.9553333333,1527081.4076875001,2172.9711586500002,2910.0,0.0,1660130.2477083337,2405.7639015,912.0,1526.792355,1041849.6447770833,2073.41667675,0.0,0.0
2015-07-02,2015,7,4,255.1,397837.5722,25.0,49402014931.0,74.0,0.0936859936889203,2722.925700580675,56.9,61.15,35.84933734939759,21.25404148783977,19.401460291666666,1,1,0,16.969922972036102,3.4229273195502357,0.0,0.0,0.0,0.0,0.0,667058.2668750001,1493443.4267083334,2053.4132475,2833.0,0.0,1699728.7337916668,2446.496508,919.0,1531.5097170000001,1795718.7812083336,3418.091643,0.0,0.0
2015-07-03,2015,7,5,257.92,380647.0598,25.0,49402014931.0,74.0,0.08963783346285176,2877.356469206596,58.05,61.15,36.36268072289157,21.25404148783977,15.779785125,0,1,0,16.98168213283236,2.115516551297253,0.0,0.0,0.0,0.0,0.0,669131.4860416667,1210656.332375,1706.3242665,2832.0,0.0,1771151.1340833337,2537.396445,912.0,1505.8363815,1790846.7161666667,3356.3123445,0.0,0.0
2015-07-04,2015,7,6,256.12,380647.0598,25.0,49402014931.0,74.0,0.08963783346285176,2857.2756625821703,58.05,61.15,36.36268072289157,21.25404148783977,13.847254125,0,1,0,17.631454295076423,4.364386999825674,0.0,0.0,0.0,0.0,0.0,674521.855875,1110934.4904583334,1589.025246,2832.0,0.0,1778303.7402083336,2552.455716,905.0,1490.323518,542030.71181,1039.5850220099999,0.0,0.0
2015-07-05,2015,7,7,273.37,417483.872,25.0,49402014931.0,74.0,0.0983124624985282,2780.62407402411,58.05,61.15,36.36268072289157,21.25404148783977,15.242111166666668,0,1,0,18.657486565585486,1.0662708421652753,0.0,0.0,0.0,0.0,0.0,681881.7839166668,1395483.8210833336,1936.3863825,2835.0,0.0,1789291.8017916668,2549.552724,906.0,1506.8342850000001,1401288.8347500002,2586.1122795,0.0,0.0
2015-07-06,2015,7,1,267.26,363456.5474,25.0,49402014931.0,74.0,0.08558967323678324,3122.572968126973,58.05,61.15,36.36268072289157,21.25404148783977,22.688470437499998,2,1,0,19.708838164020335,4.4831203378249445,0.0,0.0,0.0,0.0,0.0,1391026.3998750001,1637532.1587916666,2248.7301780000003,2891.0,0.0,1826506.0858333337,2586.6565905,900.0,1550.379165,1774571.9457083335,3350.778516,0.0,0.0
2015-07-07,2015,7,2,268.53,363456.5474,25.0,49402014931.0,74.0,0.08558967323678324,3137.4112068066156,58.05,61.15,36.36268072289157,21.25404148783977,26.974517875,4,1,0,20.222865376629272,6.500306916615793,0.0,0.0,0.0,0.0,0.0,1553463.1215833335,1715381.5385,2359.1345925,2913.0,0.0,1824743.8495416667,2565.2470245,867.0,1521.9842745,1788047.8702916666,3357.9452775,0.0,0.0
2015-07-08,2015,7,3,270.68,338898.6726,25.0,49402014931.0,74.0,0.07980658721299894,3391.6999768148403,58.05,61.15,36.36268072289157,21.25404148783977,28.5631639375,4,1,0,18.518113746725476,5.786123554481763,0.0,0.0,0.0,0.0,0.0,1578341.7515833336,1756327.6170416668,2395.7848665,2949.0,0.0,1794163.8668333336,2510.5437690000003,839.0,1478.530113,1791054.0380833335,3343.521036,0.0,0.0
2015-07-09,2015,7,4,286.98,383102.8473,25.0,49402014931.0,74.0,0.09021614206993997,3181.0271800086407,58.05,61.15,36.36268072289157,21.25404148783977,25.911253770833333,3,1,0,19.36940172164725,6.066431762840391,0.0,0.0,0.0,0.0,0.0,1498419.1527083335,1734973.4596250001,2364.12411,2912.0,0.0,1834176.9967500002,2562.1625955000004,814.0,1388.537361,1763272.90125,3342.7045694999997,0.0,0.0
2015-07-10,2015,7,5,269.0,383102.8473,25.0,49402014931.0,75.0,0.09021614206993997,2981.7280347840415,53.2,60.92,34.1977108433735,21.21340486409156,24.455018250000002,3,1,0,19.23872454955705,1.0670978318052078,0.0,0.0,0.0,0.0,0.0,1434460.3414166667,1655880.1484166668,2277.3065055,2907.0,0.0,1854598.2055416666,2582.3021025000003,817.0,1385.3622135,1767004.6957500002,3372.2788005,0.0,0.0
2015-07-11,2015,7,6,309.3,350384.7518,25.0,51076366304.0,75.0,0.08251142159425412,3748.571943420968,53.2,60.92,34.1977108433735,21.21340486409156,24.42270985416667,3,1,0,19.15326745121388,3.550087460944799,0.0,0.0,0.0,0.0,0.0,1393099.6190416666,1692161.4838333335,2312.958876,2899.0,0.0,1845890.6850416667,2585.7494055,809.0,1364.0433659999999,1767315.6786250002,3351.0506715,0.0,0.0
2015-07-12,2015,7,7,289.9,368157.8914,25.0,51076366304.0,75.0,0.0866967835629342,3343.8380074337847,53.2,60.92,34.1977108433735,21.21340486409156,21.940204479166667,1,1,0,19.604302005005707,7.662300462659708,0.0,0.0,0.0,0.0,0.0,1417356.2832916668,1590159.1008333336,2172.9802305000003,2893.0,0.0,1897306.520375,2644.3535565,807.0,1346.26254,1780169.6374583335,3319.4806335,0.0,0.0
2015-07-13,2015,7,1,310.55,368157.8914,25.0,51076366303.0,75.0,0.0866967835629342,3582.0244677770334,53.2,60.92,34.1977108433735,21.21340486409156,26.926846375000004,4,1,0,20.076324416001853,5.224055245474684,0.0,0.0,0.0,0.0,0.0,1510236.5019583334,1677130.6448750002,2299.6232565,2914.0,0.0,1892019.8115,2648.9802,821.0,1380.009822,1783694.1100416668,3322.655781,0.0,0.0
2015-07-14,2015,7,2,290.95,391009.0709,25.0,51076366304.0,75.0,0.09207796324031556,3159.8222827827494,53.2,60.92,34.1977108433735,21.21340486409156,28.196907145833336,4,1,0,20.195553672871085,7.098948928884732,0.0,0.0,0.0,0.0,0.0,1538950.5874166668,1730930.68225,2369.56722,2910.0,0.0,1876470.66775,2652.60894,830.0,1405.411002,1788566.1750833336,3340.3458885,0.0,0.0
2015-07-15,2015,7,3,275.76,345306.7119,25.0,51076366304.0,75.0,0.08131560388555283,3391.2310408235644,53.2,60.92,34.1977108433735,21.21340486409156,26.636516395833333,4,1,0,18.668962062666537,3.9785244502741546,0.0,0.0,0.0,0.0,0.0,1447521.6221666667,1710094.829625,2331.1025759999998,2918.0,0.0,1853768.917875,2643.355653,603.22,1019.7430716900001,1781620.890875,3348.782709,0.0,0.0
2015-07-16,2015,7,4,285.66,345306.7119,25.0,51076366303.0,75.0,0.08131560388555283,3512.978891505873,53.2,60.92,34.1977108433735,21.21340486409156,22.659455,2,1,0,17.6089667804157,0.24982105215907371,0.0,0.0,0.0,0.0,0.0,1382837.1841666666,1516767.1423333336,2076.727902,2902.0,0.0,1922599.7942083336,2715.4768605000004,0.0,0.0,1766279.0690416668,3310.6809390000003,0.0,0.0
2015-07-17,2015,7,5,278.08,406243.1905,25.0,51076366304.0,75.0,0.09566541634287061,2906.7975725244796,53.2,60.92,34.1977108433735,21.21340486409156,22.842191916666668,2,1,0,19.743964207455292,2.6266940936228482,0.0,0.0,0.0,0.0,0.0,1374544.3075,1588085.8816666666,2179.8748365,943.9,0.0,1936594.0235833335,2687.5355625,0.0,0.0,1782139.1956666666,3333.179127,0.0,0.0
2015-07-18,2015,7,6,276.09,363079.8515,25.0,51076366304.0,75.0,0.08550096585423289,3229.0863295122836,53.2,60.92,34.1977108433735,21.21340486409156,26.4693039375,3,1,0,21.952831246616483,4.631450883365401,0.0,0.0,0.0,0.0,0.0,1441198.3037083335,1696929.8879166667,2322.030726,0.0,0.0,1526676.0933404167,2166.242567505,3.99,18.92569347,1786285.634,3262.6908525,0.0,0.0
2015-07-19,2015,7,7,276.74,363079.8515,25.0,51076366303.0,75.0,0.08550096585423289,3236.6885828144063,53.2,60.92,34.1977108433735,21.21340486409156,34.04859154166667,6,1,0,23.191564079025227,1.8151845028271039,0.0,0.0,0.0,0.0,0.0,1624056.2342083335,1781517.2299166666,2411.842041,0.0,0.0,1071543.3262916668,1400.69364,279.62,470.9233622400001,1806084.8770416668,3326.8288319999997,1483.0,1758.8684217
2015-07-20,2015,7,1,278.97,355462.7917,25.0,51076366304.0,75.0,0.08370723930295537,3332.6866627430477,53.2,60.92,34.1977108433735,21.21340486409156,43.05449102083333,8,1,0,22.849293359588614,1.6707660136200968,0.0,0.0,0.0,0.0,0.0,1678167.2544583336,1881342.7327916666,2550.0970350000002,333.25,0.0,1904977.4312916668,2690.6199915,889.0,1527.5181029999999,1834487.9796250002,3375.272511,2501.0,2789.1402825
2015-07-21,2015,7,2,277.54,373235.9313,25.0,51076366304.0,75.0,0.08789260127163546,3157.717441337889,53.2,60.92,34.1977108433735,21.21340486409156,38.959632479166665,7,1,0,21.95918095162915,2.2490145576558715,0.0,0.0,0.0,0.0,0.0,1718802.350125,1888288.0170000002,2558.624574,2972.0,0.0,1888613.5124091667,2683.0177812,915.0,1582.7656695,1791986.9867083335,3302.4255555000004,2445.0,2753.125038
2015-07-22,2015,7,3,276.76,373235.9313,25.0,51076366303.0,75.0,0.08789260127163546,3148.8429742187577,53.2,60.92,34.1977108433735,21.21340486409156,27.406836604166664,4,1,0,19.636517813122566,0.03441827945019169,0.0,0.0,0.0,0.0,0.0,1452290.02625,1702734.9015833335,2322.1214445,2939.0,0.0,1869836.3664166667,2643.174216,920.0,1585.4872245000001,1491370.2075416667,2784.39570495,1675.86,1903.5526357949998
2015-07-23,2015,7,4,287.3,426555.35,25.0,51076366304.0,76.0,0.10044868715412693,2860.166798986345,53.2,60.92,34.1977108433735,21.21340486409156,24.181305645833334,2,1,0,19.24421424145777,0.3627095350750006,0.0,0.0,0.0,0.0,0.0,1329845.7022666666,1580829.6145833335,2150.3006055,2921.0,0.0,1864135.0137083335,2638.09398,919.0,1528.8788805,353292.09514375,710.69598648,0.0,0.0
2015-07-24,2015,7,5,287.12,397611.6003,25.0,52278304846.0,76.0,0.09363278000706463,3066.447455456697,53.2,60.92,34.1977108433735,21.21340486409156,26.380315666666668,3,1,0,19.734755874660607,0.20718479485503039,0.0,0.0,0.0,0.0,0.0,662393.52375,1636599.2101666667,2227.9556415,2928.0,0.0,1783072.1442916668,2543.0209919999998,908.0,1527.880977,1633800.3642916668,2925.671625,0.0,0.0
2015-07-25,2015,7,6,289.0,397611.6003,25.0,52278304846.0,76.0,0.09363278000706463,3086.525893796968,53.2,60.92,34.1977108433735,21.21340486409156,23.9446569375,2,1,0,20.844560354361306,0.20374522568656786,0.0,0.0,0.0,0.0,0.0,657314.1367916667,1608714.412375,2202.5544615000003,2921.0,0.0,1804737.2845833336,2572.1416305000002,916.0,1551.7399425,1735595.425375,3119.8999335,0.0,0.0
2015-07-26,2015,7,7,290.79,402809.1376,25.0,52278304846.0,76.0,0.0948567379253503,3065.5703154038874,53.2,60.92,34.1977108433735,21.21340486409156,24.081954125,2,1,0,21.33205494045211,1.003592566906318,0.0,0.0,0.0,0.0,0.0,663844.7771666668,1640952.9704166667,2228.4999525,2897.0,0.0,1799243.2537916666,2557.6266705000003,905.0,1541.851626,1817383.9215000002,3240.827694,0.0,0.0
2015-07-27,2015,7,1,295.24,369025.1454,25.0,52278304846.0,76.0,0.0869010115153656,3397.428808383853,53.2,60.92,34.1977108433735,21.21340486409156,34.303951104166664,6,1,0,21.26523562802828,5.266373992826886,17703114000.0,1032463.145,1608.9316064549998,2.69433945,0.9679663949999999,714431.3248333334,1794889.4935416668,2437.243221,2118.0,0.0,1817383.9215000002,2586.202998,907.0,1545.661803,1800590.8462500002,3282.3767669999997,973.0,1238.2621657500001
2015-07-28,2015,7,2,293.93,369025.1454,25.0,52278304846.0,76.0,0.0869010115153656,3382.3541852332537,53.2,60.92,34.1977108433735,21.21340486409156,43.24813370833333,8,1,0,22.12838061416943,0.9864131357906771,25798000000.0,1633593.0423750002,2345.073225,3.832856625,1.456031925,1689466.2989166668,1890464.8971250001,2566.607802,0.0,0.0,1829926.8974583335,2600.0829285,921.0,1609.6183455,1590570.6348379166,2910.223171635,2581.0,2916.1461825
2015-07-29,2015,7,3,287.56,356031.3023,25.0,52278304846.0,76.0,0.08384111675497469,3429.8207267490593,53.2,60.92,34.1977108433735,21.21340486409156,71.79709233333332,9,1,0,22.92184404214015,2.348647173236794,22074500000.0,1463381.7487916667,2006.9653755000002,3.15337506,1.2501009299999999,1762339.9526250002,1929648.7393750001,2622.3996795,0.0,0.0,1851488.3767916667,2619.587406,917.0,1614.607863,1812615.5174166667,3301.3369335,2542.0,2784.4229205
2015-07-30,2015,7,4,284.78,361228.8395,25.0,52278304846.0,76.0,0.08506507464971154,3347.7899263909676,53.2,60.92,34.1977108433735,21.21340486409156,50.413652312500005,8,1,0,22.30386513837908,5.221003506603631,19024100000.0,1276584.701875,1729.276047,2.595456285,1.078642965,1718491.3672500001,1936594.0235833335,2632.1065590000003,2301.46,0.0,1838012.4522083336,2601.80658,909.0,1594.1962005,1797895.6613333335,3335.0842155,2360.0,2614.5978885
2015-07-31,2015,7,5,288.45,361228.8395,25.0,52278304846.0,76.0,0.08506507464971154,3390.9333670464034,53.2,60.9,34.1977108433735,21.20987124463519,34.47853495833333,6,1,0,21.422146442426595,0.12295747441871399,18929400000.0,1282493.3765,1720.8392265000002,2.631743685,1.06866393,1640123.6827500002,1834280.6577083336,2491.855758,1224.65,0.0,1798828.6099583337,2542.7488365,908.0,1596.0105705,1791676.0038333335,3271.3998285,2431.0,2743.871751
2015-08-01,2015,8,6,280.69,408006.6749,25.0,52278304846.0,76.0,0.09608069584363595,2921.398492542162,53.2,60.9,34.1977108433735,21.20987124463519,25.98759175,3,1,0,21.10234458492124,0.049155306665566494,18468100000.0,1261139.2190833334,1678.8365609999998,2.60180658,1.009696905,1476754.0124166666,1701490.9700833336,2314.228935,0.0,0.0,1838427.0960416668,2623.1254275,903.0,1583.4914175000001,1790846.7161666667,3270.2204880000004,2010.0,2262.156516
2015-08-02,2015,8,7,284.39,382018.9886,25.0,52278304846.0,76.0,0.08996090629930531,3161.262060364504,53.2,60.9,34.1977108433735,21.20987124463519,23.547595125,2,1,0,21.114241196467958,0.36391554236734813,18861900000.0,1270572.3662916669,1714.6703685,2.5764054,0.996996315,1476235.707625,1670910.987375,2283.747519,1567.61,0.0,1858122.678125,2637.186795,912.0,1556.72946,1785974.651125,3252.258225,2054.0,2321.9400075
2015-08-03,2015,8,1,282.26,382018.9886,25.0,52278304846.0,76.0,0.08996090629930531,3137.5851090350748,53.2,60.9,34.1977108433735,21.20987124463519,32.535893333333334,6,1,0,21.269066393972594,2.6508391731570153,19148600000.0,1269121.112875,1740.7972965000001,2.399504325,1.05959208,1604360.652125,1754461.7197916666,2393.0633115,2773.2,0.0,1855531.1541666668,2628.0242265,916.0,1587.0294390000001,1789602.7846666668,3218.8738169999997,2274.0,2550.641346
2015-08-04,2015,8,2,282.69,327444.8473,25.0,52278304846.0,76.0,0.07710934823972683,3666.0924577022656,53.2,60.9,34.1977108433735,21.20987124463519,29.687875041666665,5,1,0,21.119703047580742,0.8720663101296456,18868092000.0,1255651.4079491666,1714.94433837,2.631743685,1.11220881,1568804.9434166667,1779547.6717083335,2424.6333495,0.0,0.0,1875537.719125,2551.6392495,920.0,1571.6072940000001,1787114.9216666666,3274.6656945,2255.0,2518.0734045
2015-08-05,2015,8,3,277.1,363827.6082,25.0,52278304846.0,76.0,0.08567705362062876,3234.2382036966046,53.2,60.9,34.1977108433735,21.20987124463519,27.632110375,4,1,0,20.50190328242303,0.20120799321299276,0.0,0.0,0.0,0.0,0.0,1509821.858125,1738083.2883750002,2384.989365,0.0,0.0,1862061.7945416667,2648.8894815000003,909.0,1532.5983390000001,1786803.9387916666,3285.5519145,1627.68,1814.62945491
2015-08-06,2015,8,4,281.0,363827.6082,25.0,52278304846.0,77.0,0.08567705362062876,3279.75797632171,53.2,60.9,34.1977108433735,21.20987124463519,24.76101677083333,3,1,0,18.951999377140964,3.2118969448757406,0.0,0.0,0.0,0.0,0.0,1446899.6564166667,1646540.2960708335,2251.22312238,1727.0,0.0,1860092.2363333337,2637.368232,934.0,1594.1054820000002,1782450.1785416666,3303.242022,0.0,0.0
2015-08-07,2015,8,5,269.89,411296.57,25.0,52699842409.0,77.0,0.09685542682208877,2786.5242955952685,53.2,60.9,34.1977108433735,21.20987124463519,24.80671016666667,3,1,0,18.52188888029781,3.353665393927322,0.0,0.0,0.0,0.0,0.0,1438565.3153666668,0.0,0.0,2929.0,0.0,1855634.8151250002,2637.0053580000003,933.0,1569.8836425,1777992.7573333336,3297.8896305000003,0.0,0.0
2015-08-08,2015,8,6,265.42,353662.6557,25.0,52699842409.0,77.0,0.08328332878841399,3186.952345220429,53.2,60.9,34.1977108433735,21.20987124463519,27.092171020833334,4,1,0,19.478056502304923,0.517361602877599,0.0,0.0,0.0,0.0,0.0,664674.0648333334,0.0,0.0,2921.0,0.0,1861439.8287916668,2643.6278085,931.0,1598.45997,1779029.3669166667,3256.79415,0.0,0.0
2015-08-09,2015,8,7,262.22,353662.6557,25.0,52699842409.0,77.0,0.08328332878841399,3148.5292892913153,53.2,60.9,34.1977108433735,21.20987124463519,25.828826999999997,3,1,0,19.811815569680164,1.0574411355874758,0.0,0.0,0.0,0.0,0.0,661771.5580000001,0.0,0.0,2908.0,0.0,1864756.9794583335,2634.6466769999997,931.0,1601.000088,1788980.8189166668,3254.3447505000004,0.0,0.0
2015-08-10,2015,8,1,265.85,442733.2505,25.0,52699842409.0,77.0,0.104258389379489,2549.914703097277,53.2,60.9,34.1977108433735,21.20987124463519,28.627543166666666,4,1,0,19.798586303377533,2.951415034778266,0.0,0.0,0.0,0.0,0.0,658661.7292500001,0.0,0.0,2928.0,0.0,1867348.5034166668,2618.2266285,929.0,1594.2869190000001,1786389.2949583335,3248.810922,0.0,0.0
2015-08-11,2015,8,2,267.89,322225.9752,25.0,52699842409.0,77.0,0.07588036623101377,3530.4257650051795,53.2,60.9,34.1977108433735,21.20987124463519,27.435697416666667,4,1,0,19.37168607999996,11.730083878483152,0.0,0.0,0.0,0.0,0.0,696905.3666079168,0.0,0.0,2915.0,0.0,1876056.0239166666,2620.494591,921.0,1606.261761,1790639.3942500001,3316.3962045,0.0,0.0
2015-08-12,2015,8,3,270.98,322225.9752,25.0,52699842409.0,77.0,0.07588036623101377,3571.147761398722,53.2,60.9,34.1977108433735,21.20987124463519,26.8806278125,4,1,0,18.582239933174037,0.21275405146258153,0.0,0.0,0.0,0.0,0.0,1541438.4504166667,0.0,0.0,2926.0,0.0,1848378.5480416666,2599.1757435,915.0,1563.1704734999998,1793645.5620416666,3321.930033,0.0,0.0
2015-08-13,2015,8,4,266.99,351042.9323,25.0,52699842409.0,77.0,0.08266641523607678,3229.727565148874,53.2,60.9,34.1977108433735,21.20987124463519,28.368660374999997,4,1,0,18.343085767392722,0.011363433634202209,0.0,0.0,0.0,0.0,0.0,1532005.3032083334,438349.021285,623.44111881,2922.0,0.0,1861750.8116666668,2593.4604780000004,924.0,1568.704302,1782450.1785416666,3268.8597105000003,0.0,0.0
2015-08-14,2015,8,5,265.41,351042.9323,25.0,52699842409.0,77.0,0.08266641523607678,3210.6146037910135,53.2,58.9,34.1977108433735,20.856509298998567,29.079010958333335,4,1,0,19.85065240359785,0.3523981518275925,0.0,0.0,0.0,0.0,0.0,1548072.75175,1802975.0482916667,2456.65698,2907.0,0.0,1874604.7705,2622.0368055000004,927.0,1589.025246,1790743.0552083335,3250.8067290000004,0.0,0.0
2015-08-15,2015,8,6,265.93,351042.9323,25.0,52699842409.0,77.0,0.08266641523607678,3216.9049455037266,53.2,58.9,34.1977108433735,20.856509298998567,27.930291812500002,4,1,0,21.09884821759232,1.7051212952174075,0.0,0.0,0.0,0.0,0.0,1548176.4127083335,1729997.733625,2323.300785,2907.0,0.0,1915861.8319166668,2675.832876,923.0,1629.848571,1797481.0175,3216.515136,0.0,13.12878132
2015-08-16,2015,8,7,257.47,385099.3362,25.0,52699842409.0,77.0,0.0906862913458142,2839.1281215612757,53.2,58.9,34.1977108433735,20.856509298998567,28.59814441666667,4,1,0,21.80869802374326,0.13094893806209104,0.0,0.0,0.0,0.0,0.0,1582695.5118333336,1736424.7130416667,2327.5645544999998,2883.0,0.0,1916069.1538333336,2676.921498,923.0,1634.6566515000002,1794267.5277916668,3213.793581,1662.0,1947.5447580000002
2015-08-17,2015,8,1,257.45,377240.1661,25.0,52699842409.0,77.0,0.08883555071235134,2898.0514887966488,53.2,58.9,34.1977108433735,20.856509298998567,42.49301483333333,8,1,0,22.408119311661153,1.64561873529739,166402000.0,0.0,15.072878775,0.006350295000000001,0.00725748,1687911.3845416666,1706363.0351250002,2296.9017015,2935.0,0.0,1906325.0237500002,2643.6278085,912.0,1630.574319,1808365.418125,3201.7280205,2428.0,2727.542421
2015-08-18,2015,8,2,256.66,379859.8895,25.0,52699842409.0,77.0,0.08945246426468857,2869.2334203398436,53.2,58.9,34.1977108433735,20.856509298998567,34.47074741666667,6,1,0,21.41428252325818,3.594128528082467,17171990000.000002,975656.9398333334,1560.983250465,2.7805220250000002,0.78925095,1694960.3297083336,1907257.9723750001,2560.8925365,2937.0,0.0,1915861.8319166668,2690.71071,908.0,1643.5470645,1810853.2811250002,3202.4537685,2402.0,2669.3918625
